latitude,longitude,elevation_m,slope_degrees,terrain_type,zone_id,suitable_for_grazing
33.540816,-5.057143,1677.8,7.2,hills,5,True
33.540816,-5.053061,1591.1,6.0,hills,5,True
33.540816,-5.04898,1605.9,19.0,hills,5,True
33.540816,-5.044898,2037.5,16.1,hills,5,True
33.540816,-5.040816,1795.3,8.1,hills,5,True
33.540816,-5.036735,1891.9,10.1,hills,5,True
33.540816,-5.032653,1556.4,17.1,hills,5,True
33.540816,-5.028571,1668.2,9.6,hills,5,True
33.540816,-5.02449,2076.4,15.3,hills,5,True
33.540816,-5.020408,1415.9,10.3,hills,5,True
33.540816,-5.016327,1870.8,9.1,hills,5,True
33.540816,-5.012245,1477.1,13.9,hills,5,True
33.540816,-5.008163,1513.0,14.9,hills,5,True
33.540816,-5.004082,1319.8,17.8,hills,5,True
33.540816,-5.0,1284.3,19.7,hills,5,True
33.542857,-5.2,1606.8,9.0,hills,5,True
33.542857,-5.195918,1537.8,15.0,hills,5,True
33.542857,-5.191837,1738.5,11.3,hills,5,True
33.542857,-5.187755,1840.7,17.8,hills,5,True
33.542857,-5.183673,1680.8,7.1,hills,5,True
33.542857,-5.179592,2132.6,15.2,hills,5,True
33.542857,-5.17551,1710.0,7.5,hills,5,True
33.542857,-5.171429,1865.0,17.6,hills,5,True
33.542857,-5.167347,1596.1,6.2,hills,5,True
33.542857,-5.163265,1852.9,5.4,hills,5,True
33.542857,-5.159184,1863.2,11.9,hills,5,True
33.542857,-5.155102,1528.3,15.4,hills,5,True
33.542857,-5.15102,1643.9,15.9,hills,5,True
33.542857,-5.146939,1912.7,17.7,hills,5,True
33.542857,-5.142857,1448.2,20.0,hills,5,True
33.542857,-5.138776,1647.8,5.5,hills,5,True
33.542857,-5.134694,1656.1,9.1,hills,5,True
33.542857,-5.130612,1268.0,12.7,hills,5,True
33.542857,-5.126531,1517.3,8.3,hills,5,True
33.542857,-5.122449,1771.1,16.2,hills,5,True
33.542857,-5.118367,1517.4,17.7,hills,5,True
33.542857,-5.114286,1637.8,8.3,hills,5,True
33.542857,-5.110204,1658.4,17.3,hills,5,True
33.542857,-5.106122,1503.1,11.9,hills,5,True
33.542857,-5.102041,1666.9,8.9,hills,5,True
33.542857,-5.097959,1672.2,12.6,hills,5,True
33.542857,-5.093878,1439.4,19.9,hills,5,True
33.542857,-5.089796,1815.1,12.3,hills,5,True
33.542857,-5.085714,1408.4,15.3,hills,5,True
33.542857,-5.081633,1689.5,9.6,hills,5,True
33.542857,-5.077551,1753.6,10.5,hills,5,True
33.542857,-5.073469,1967.5,11.0,hills,5,True
33.542857,-5.069388,2077.0,17.6,hills,5,True
33.542857,-5.065306,1828.6,5.1,hills,5,True
33.542857,-5.061224,1716.7,18.5,hills,5,True
33.542857,-5.057143,1870.7,14.3,hills,5,True
33.542857,-5.053061,1620.8,18.4,hills,5,True
33.542857,-5.04898,1717.9,12.5,hills,5,True
33.542857,-5.044898,1767.1,15.7,hills,5,True
33.542857,-5.040816,1656.4,5.3,hills,5,True
33.542857,-5.036735,1929.5,15.3,hills,5,True
33.542857,-5.032653,1426.7,18.0,hills,5,True
33.542857,-5.028571,1623.5,15.4,hills,5,True
33.542857,-5.02449,2259.7,14.5,hills,5,True
33.542857,-5.020408,1615.6,6.7,hills,5,True
33.542857,-5.016327,1837.9,6.8,hills,5,True
33.542857,-5.012245,1692.5,14.4,hills,5,True
33.542857,-5.008163,1409.7,9.9,hills,5,True
33.542857,-5.004082,1930.5,19.1,hills,5,True
33.542857,-5.0,1672.4,9.4,hills,5,True
33.544898,-5.2,1665.1,11.4,hills,5,True
33.544898,-5.195918,1958.9,7.7,hills,5,True
33.544898,-5.191837,1508.0,9.7,hills,5,True
33.544898,-5.187755,1556.1,12.7,hills,5,True
33.544898,-5.183673,1994.1,14.1,hills,5,True
33.544898,-5.179592,1484.0,18.5,hills,5,True
33.544898,-5.17551,1430.9,15.4,hills,5,True
33.544898,-5.171429,1652.4,9.8,hills,5,True
33.544898,-5.167347,1869.1,13.8,hills,5,True
33.544898,-5.163265,1587.5,6.6,hills,5,True
33.544898,-5.159184,1706.4,17.5,hills,5,True
33.544898,-5.155102,1660.9,14.4,hills,5,True
33.544898,-5.15102,1856.9,10.0,hills,5,True
33.544898,-5.146939,1606.2,10.7,hills,5,True
33.544898,-5.142857,1784.8,5.2,hills,5,True
33.544898,-5.138776,1597.4,19.9,hills,5,True
33.544898,-5.134694,1509.6,8.6,hills,5,True
33.544898,-5.130612,1761.2,12.6,hills,5,True
33.544898,-5.126531,1818.0,8.8,hills,5,True
33.544898,-5.122449,1744.7,6.2,hills,5,True
33.544898,-5.118367,1610.2,14.6,hills,5,True
33.544898,-5.114286,1743.7,11.4,hills,5,True
33.544898,-5.110204,2034.8,7.1,hills,5,True
33.544898,-5.106122,1419.5,14.3,hills,5,True
33.544898,-5.102041,1731.8,8.2,hills,5,True
33.544898,-5.097959,1415.3,18.8,hills,5,True
33.544898,-5.093878,1917.7,14.1,hills,5,True
33.544898,-5.089796,1744.4,6.3,hills,5,True
33.544898,-5.085714,1402.4,14.2,hills,5,True
33.544898,-5.081633,2199.9,10.0,hills,5,True
33.544898,-5.077551,1408.2,18.7,hills,5,True
33.544898,-5.073469,1562.7,8.8,hills,5,True
33.544898,-5.069388,1706.1,6.5,hills,5,True
33.544898,-5.065306,1466.2,13.7,hills,5,True
33.544898,-5.061224,1400.2,17.9,hills,5,True
33.544898,-5.057143,1736.2,16.3,hills,5,True
33.544898,-5.053061,1562.6,12.5,hills,5,True
33.544898,-5.04898,1625.2,15.0,hills,5,True
33.544898,-5.044898,1523.6,17.6,hills,5,True
33.544898,-5.040816,2354.5,18.9,hills,5,True
33.544898,-5.036735,1645.2,14.5,hills,5,True
33.544898,-5.032653,1507.4,18.8,hills,5,True
33.544898,-5.028571,1756.2,13.8,hills,5,True
33.544898,-5.02449,2050.2,7.7,hills,5,True
33.544898,-5.020408,1736.8,5.3,hills,5,True
33.544898,-5.016327,1692.1,12.5,hills,5,True
33.544898,-5.012245,1592.7,12.9,hills,5,True
33.544898,-5.008163,1509.2,12.3,hills,5,True
33.544898,-5.004082,1273.0,16.3,hills,5,True
33.544898,-5.0,1564.0,14.5,hills,5,True
33.546939,-5.2,1558.6,17.3,hills,5,True
33.546939,-5.195918,1691.8,17.2,hills,5,True
33.546939,-5.191837,1938.2,9.9,hills,5,True
33.546939,-5.187755,1742.1,18.5,hills,5,True
33.546939,-5.183673,1749.8,8.4,hills,5,True
33.546939,-5.179592,1630.6,13.1,hills,5,True
33.546939,-5.17551,1434.6,6.4,hills,5,True
33.546939,-5.171429,1565.6,6.6,hills,5,True
33.546939,-5.167347,1719.1,7.3,hills,5,True
33.546939,-5.163265,1588.4,19.5,hills,5,True
33.546939,-5.159184,1473.0,12.0,hills,5,True
33.546939,-5.155102,1146.3,9.6,hills,5,True
33.546939,-5.15102,1704.8,8.6,hills,5,True
33.546939,-5.146939,1876.1,5.5,hills,5,True
33.546939,-5.142857,1836.6,15.1,hills,5,True
33.546939,-5.138776,1626.5,11.1,hills,5,True
33.546939,-5.134694,1660.2,18.9,hills,5,True
33.546939,-5.130612,2091.4,15.1,hills,5,True
33.546939,-5.126531,1375.7,9.9,hills,5,True
33.546939,-5.122449,1428.2,19.5,hills,5,True
33.546939,-5.118367,1767.1,5.5,hills,5,True
33.546939,-5.114286,1684.6,8.6,hills,5,True
33.546939,-5.110204,1856.6,9.1,hills,5,True
33.546939,-5.106122,2080.8,10.2,hills,5,True
33.546939,-5.102041,1793.4,17.1,hills,5,True
33.546939,-5.097959,1694.3,13.7,hills,5,True
33.546939,-5.093878,1861.8,12.0,hills,5,True
33.546939,-5.089796,1580.7,8.9,hills,5,True
33.546939,-5.085714,1716.1,13.9,hills,5,True
33.546939,-5.081633,1826.9,5.7,hills,5,True
33.546939,-5.077551,2062.1,18.8,hills,5,True
33.546939,-5.073469,1707.2,5.6,hills,5,True
33.546939,-5.069388,1764.6,14.2,hills,5,True
33.546939,-5.065306,1560.3,18.9,hills,5,True
33.546939,-5.061224,1231.0,12.1,hills,5,True
33.546939,-5.057143,1739.4,16.6,hills,5,True
33.546939,-5.053061,1696.9,8.9,hills,5,True
33.546939,-5.04898,1902.5,8.2,hills,5,True
33.546939,-5.044898,2119.7,12.0,hills,5,True
33.546939,-5.040816,1747.0,17.4,hills,5,True
33.546939,-5.036735,1138.3,19.2,hills,5,True
33.546939,-5.032653,1580.2,11.3,hills,5,True
33.546939,-5.028571,1736.0,18.9,hills,5,True
33.546939,-5.02449,1560.5,15.0,hills,5,True
33.546939,-5.020408,1703.9,5.7,hills,5,True
33.546939,-5.016327,1342.8,11.8,hills,5,True
33.546939,-5.012245,1853.0,13.2,hills,5,True
33.546939,-5.008163,1643.0,7.2,hills,5,True
33.546939,-5.004082,1627.5,14.8,hills,5,True
33.546939,-5.0,1546.7,12.1,hills,5,True
33.54898,-5.2,1797.5,12.2,hills,5,True
33.54898,-5.195918,1951.8,6.3,hills,5,True
33.54898,-5.191837,1364.8,6.9,hills,5,True
33.54898,-5.187755,1588.6,8.4,hills,5,True
33.54898,-5.183673,1555.6,19.9,hills,5,True
33.54898,-5.179592,1618.3,18.0,hills,5,True
33.54898,-5.17551,1795.0,5.3,hills,5,True
33.54898,-5.171429,1732.8,6.4,hills,5,True
33.54898,-5.167347,1696.9,6.1,hills,5,True
33.54898,-5.163265,1655.3,5.6,hills,5,True
33.54898,-5.159184,1517.1,10.5,hills,5,True
33.54898,-5.155102,1512.3,16.0,hills,5,True
33.54898,-5.15102,1503.5,9.6,hills,5,True
33.54898,-5.146939,1256.5,10.3,hills,5,True
33.54898,-5.142857,2140.0,7.4,hills,5,True
33.54898,-5.138776,1419.7,6.5,hills,5,True
33.54898,-5.134694,1747.3,8.3,hills,5,True
33.54898,-5.130612,1428.5,17.9,hills,5,True
33.54898,-5.126531,1685.0,8.1,hills,5,True
33.54898,-5.122449,1549.5,6.6,hills,5,True
33.54898,-5.118367,1835.1,20.0,hills,5,True
33.54898,-5.114286,1979.5,6.5,hills,5,True
33.54898,-5.110204,1332.1,13.2,hills,5,True
33.54898,-5.106122,1747.8,15.8,hills,5,True
33.54898,-5.102041,1547.2,8.7,hills,5,True
33.54898,-5.097959,1524.7,16.7,hills,5,True
33.54898,-5.093878,1213.4,8.4,hills,5,True
33.54898,-5.089796,1607.8,15.6,hills,5,True
33.54898,-5.085714,1693.5,5.9,hills,5,True
33.54898,-5.081633,1514.5,13.8,hills,5,True
33.54898,-5.077551,1868.0,12.0,hills,5,True
33.54898,-5.073469,1663.9,19.9,hills,5,True
33.54898,-5.069388,1499.3,18.5,hills,5,True
33.54898,-5.065306,1723.1,10.9,hills,5,True
33.54898,-5.061224,1609.2,17.0,hills,5,True
33.54898,-5.057143,1943.6,7.7,hills,5,True
33.54898,-5.053061,1521.7,10.6,hills,5,True
33.54898,-5.04898,1519.2,11.1,hills,5,True
33.54898,-5.044898,1489.5,17.3,hills,5,True
33.54898,-5.040816,1586.7,5.2,hills,5,True
33.54898,-5.036735,1569.7,6.6,hills,5,True
33.54898,-5.032653,1778.7,8.5,hills,5,True
33.54898,-5.028571,1640.5,18.1,hills,5,True
33.54898,-5.02449,1733.2,12.8,hills,5,True
33.54898,-5.020408,1747.5,6.2,hills,5,True
33.54898,-5.016327,1789.6,5.3,hills,5,True
33.54898,-5.012245,1808.3,14.3,hills,5,True
33.54898,-5.008163,1135.8,17.7,hills,5,True
33.54898,-5.004082,1426.1,13.1,hills,5,True
33.54898,-5.0,1620.3,17.2,hills,5,True
33.55102,-5.2,1497.7,5.7,valley,6,True
33.55102,-5.195918,1469.0,4.3,valley,6,True
33.55102,-5.191837,1392.3,10.7,valley,6,True
33.55102,-5.187755,1400.8,7.6,valley,6,True
33.55102,-5.183673,1495.3,7.8,valley,6,True
33.55102,-5.179592,1305.8,9.7,valley,6,True
33.55102,-5.17551,1779.6,7.4,valley,6,True
33.55102,-5.171429,1709.0,10.8,valley,6,True
33.55102,-5.167347,1329.8,10.6,valley,6,True
33.55102,-5.163265,1474.1,6.3,valley,6,True
33.55102,-5.159184,1833.1,6.7,valley,6,True
33.55102,-5.155102,1793.5,7.2,valley,6,True
33.55102,-5.15102,1371.9,6.9,valley,6,True
33.55102,-5.146939,1763.9,3.1,valley,6,True
33.55102,-5.142857,1372.3,7.3,valley,6,True
33.55102,-5.138776,1321.3,9.4,valley,6,True
33.55102,-5.134694,1515.6,9.6,valley,6,True
33.55102,-5.130612,1933.6,2.0,valley,6,True
33.55102,-5.126531,1696.1,3.2,valley,6,True
33.55102,-5.122449,1142.0,10.9,valley,6,True
33.55102,-5.118367,1335.6,4.5,valley,6,True
33.55102,-5.114286,1570.4,11.5,valley,6,True
33.55102,-5.110204,1284.7,10.4,valley,6,True
33.55102,-5.106122,1292.2,4.4,valley,6,True
33.55102,-5.102041,1510.0,3.2,valley,6,True
33.55102,-5.097959,1600.9,7.3,valley,6,True
33.55102,-5.093878,1451.7,4.9,valley,6,True
33.55102,-5.089796,1496.3,10.5,valley,6,True
33.55102,-5.085714,1600.6,10.1,valley,6,True
33.55102,-5.081633,1338.0,11.6,valley,6,True
33.55102,-5.077551,1509.5,6.5,valley,6,True
33.55102,-5.073469,1380.4,6.5,valley,6,True
33.55102,-5.069388,1552.7,8.9,valley,6,True
33.55102,-5.065306,1677.5,8.3,valley,6,True
33.55102,-5.061224,1766.8,11.6,valley,6,True
33.55102,-5.057143,1344.1,10.9,valley,6,True
33.55102,-5.053061,1873.3,7.0,valley,6,True
33.55102,-5.04898,1229.5,9.3,valley,6,True
33.55102,-5.044898,1659.6,11.0,valley,6,True
33.55102,-5.040816,1790.4,9.9,valley,6,True
33.55102,-5.036735,1612.7,2.7,valley,6,True
33.55102,-5.032653,1684.6,6.1,valley,6,True
33.55102,-5.028571,1396.6,4.2,valley,6,True
33.55102,-5.02449,1459.4,9.4,valley,6,True
33.55102,-5.020408,1294.0,8.4,valley,6,True
33.55102,-5.016327,1568.3,9.7,valley,6,True
33.55102,-5.012245,1773.7,5.5,valley,6,True
33.55102,-5.008163,1912.9,4.0,valley,6,True
33.55102,-5.004082,1816.0,6.6,valley,6,True
33.55102,-5.0,1421.1,4.9,valley,6,True
33.553061,-5.2,1209.3,10.2,valley,6,True
33.553061,-5.195918,1653.2,8.2,valley,6,True
33.553061,-5.191837,1310.3,9.8,valley,6,True
33.553061,-5.187755,1132.6,4.1,valley,6,True
33.553061,-5.183673,1763.5,9.3,valley,6,True
33.553061,-5.179592,1331.0,10.9,valley,6,True
33.553061,-5.17551,1709.5,7.3,valley,6,True
33.553061,-5.171429,1506.7,4.1,valley,6,True
33.553061,-5.167347,1579.8,8.9,valley,6,True
33.553061,-5.163265,1519.1,12.0,valley,6,True
33.553061,-5.159184,1482.5,4.1,valley,6,True
33.553061,-5.155102,1831.7,8.5,valley,6,True
33.553061,-5.15102,1809.3,8.4,valley,6,True
33.553061,-5.146939,1333.9,7.3,valley,6,True
33.553061,-5.142857,1375.9,8.6,valley,6,True
33.553061,-5.138776,1444.9,7.5,valley,6,True
33.553061,-5.134694,1370.8,6.3,valley,6,True
33.553061,-5.130612,1427.7,6.5,valley,6,True
33.553061,-5.126531,1237.0,5.8,valley,6,True
33.553061,-5.122449,1533.6,9.2,valley,6,True
33.553061,-5.118367,1213.2,6.0,valley,6,True
33.553061,-5.114286,1748.9,10.9,valley,6,True
33.553061,-5.110204,1397.9,11.8,valley,6,True
33.553061,-5.106122,1647.7,4.5,valley,6,True
33.553061,-5.102041,1331.7,4.1,valley,6,True
33.553061,-5.097959,1634.9,10.4,valley,6,True
33.553061,-5.093878,1369.0,6.5,valley,6,True
33.553061,-5.089796,1520.6,7.0,valley,6,True
33.553061,-5.085714,1769.6,11.8,valley,6,True
33.553061,-5.081633,1415.7,5.4,valley,6,True
33.553061,-5.077551,1640.5,3.9,valley,6,True
33.553061,-5.073469,1464.3,7.6,valley,6,True
33.553061,-5.069388,1328.4,7.1,valley,6,True
33.553061,-5.065306,1281.7,8.9,valley,6,True
33.553061,-5.061224,1724.4,6.7,valley,6,True
33.553061,-5.057143,1147.5,10.1,valley,6,True
33.553061,-5.053061,1594.9,9.4,valley,6,True
33.553061,-5.04898,1778.8,6.1,valley,6,True
33.553061,-5.044898,1781.1,9.8,valley,6,True
33.553061,-5.040816,1609.0,3.3,valley,6,True
33.553061,-5.036735,1660.7,2.0,valley,6,True
33.553061,-5.032653,1539.2,4.8,valley,6,True
33.553061,-5.028571,1414.9,11.8,valley,6,True
33.553061,-5.02449,1244.1,6.1,valley,6,True
33.553061,-5.020408,1422.8,11.6,valley,6,True
33.553061,-5.016327,1450.3,2.5,valley,6,True
33.553061,-5.012245,1813.6,4.0,valley,6,True
33.553061,-5.008163,1718.7,11.6,valley,6,True
33.553061,-5.004082,1656.5,3.4,valley,6,True
33.553061,-5.0,1385.8,6.5,valley,6,True
33.555102,-5.2,1449.6,9.2,valley,6,True
33.555102,-5.195918,1693.4,8.5,valley,6,True
33.555102,-5.191837,1581.7,3.4,valley,6,True
33.555102,-5.187755,1471.3,6.2,valley,6,True
33.555102,-5.183673,1663.5,5.2,valley,6,True
33.555102,-5.179592,1590.1,10.8,valley,6,True
33.555102,-5.17551,1565.7,3.5,valley,6,True
33.555102,-5.171429,1590.2,3.3,valley,6,True
33.555102,-5.167347,1568.7,4.2,valley,6,True
33.555102,-5.163265,1428.4,5.7,valley,6,True
33.555102,-5.159184,1704.2,11.2,valley,6,True
33.555102,-5.155102,1778.2,4.8,valley,6,True
33.555102,-5.15102,1664.6,8.8,valley,6,True
33.555102,-5.146939,1832.0,3.9,valley,6,True
33.555102,-5.142857,1442.8,5.2,valley,6,True
33.555102,-5.138776,1506.8,11.4,valley,6,True
33.555102,-5.134694,1464.9,10.7,valley,6,True
33.555102,-5.130612,1450.4,5.1,valley,6,True
33.555102,-5.126531,1590.2,6.5,valley,6,True
33.555102,-5.122449,1858.2,8.3,valley,6,True
33.555102,-5.118367,1833.8,6.9,valley,6,True
33.555102,-5.114286,1631.0,10.0,valley,6,True
33.555102,-5.110204,1169.9,7.7,valley,6,True
33.555102,-5.106122,1491.2,2.7,valley,6,True
33.555102,-5.102041,1913.6,11.8,valley,6,True
33.555102,-5.097959,1653.8,6.8,valley,6,True
33.555102,-5.093878,1626.5,4.8,valley,6,True
33.555102,-5.089796,1480.2,6.0,valley,6,True
33.555102,-5.085714,1402.9,11.1,valley,6,True
33.555102,-5.081633,1256.0,2.8,valley,6,True
33.555102,-5.077551,1196.9,4.5,valley,6,True
33.555102,-5.073469,1449.5,10.8,valley,6,True
33.555102,-5.069388,1515.3,5.9,valley,6,True
33.555102,-5.065306,1918.8,9.2,valley,6,True
33.555102,-5.061224,1520.1,9.0,valley,6,True
33.555102,-5.057143,1415.6,7.5,valley,6,True
33.555102,-5.053061,1548.1,8.8,valley,6,True
33.555102,-5.04898,1821.9,3.7,valley,6,True
33.555102,-5.044898,1658.3,6.4,valley,6,True
33.555102,-5.040816,1601.9,11.0,valley,6,True
33.555102,-5.036735,1478.4,8.5,valley,6,True
33.555102,-5.032653,1452.4,4.6,valley,6,True
33.555102,-5.028571,1548.8,8.5,valley,6,True
33.555102,-5.02449,1700.7,9.6,valley,6,True
33.555102,-5.020408,1598.9,10.3,valley,6,True
33.555102,-5.016327,1522.7,3.1,valley,6,True
33.555102,-5.012245,1666.3,11.1,valley,6,True
33.555102,-5.008163,1560.9,9.3,valley,6,True
33.555102,-5.004082,1074.8,6.7,valley,6,True
33.555102,-5.0,1629.6,9.4,valley,6,True
33.557143,-5.2,1824.1,2.3,valley,6,True
33.557143,-5.195918,2047.4,9.9,valley,6,True
33.557143,-5.191837,1467.1,3.9,valley,6,True
33.557143,-5.187755,1278.5,8.2,valley,6,True
33.557143,-5.183673,1315.6,11.2,valley,6,True
33.557143,-5.179592,1605.7,8.1,valley,6,True
33.557143,-5.17551,1478.5,5.8,valley,6,True
33.557143,-5.171429,1877.4,7.1,valley,6,True
33.557143,-5.167347,1318.6,7.1,valley,6,True
33.557143,-5.163265,1656.9,8.9,valley,6,True
33.557143,-5.159184,1543.1,5.1,valley,6,True
33.557143,-5.155102,1353.9,4.7,valley,6,True
33.557143,-5.15102,1816.4,5.6,valley,6,True
33.557143,-5.146939,1542.3,11.3,valley,6,True
33.557143,-5.142857,1456.3,11.8,valley,6,True
33.557143,-5.138776,1741.2,5.4,valley,6,True
33.557143,-5.134694,1265.4,5.7,valley,6,True
33.557143,-5.130612,1356.3,4.2,valley,6,True
33.557143,-5.126531,1593.0,6.3,valley,6,True
33.557143,-5.122449,1839.2,6.8,valley,6,True
33.557143,-5.118367,1423.4,10.8,valley,6,True
33.557143,-5.114286,1458.8,3.8,valley,6,True
33.557143,-5.110204,1368.7,7.2,valley,6,True
33.557143,-5.106122,1597.6,9.2,valley,6,True
33.557143,-5.102041,1396.4,8.9,valley,6,True
33.557143,-5.097959,1173.3,4.1,valley,6,True
33.557143,-5.093878,1690.7,9.9,valley,6,True
33.557143,-5.089796,1394.3,2.7,valley,6,True
33.557143,-5.085714,1511.2,5.8,valley,6,True
33.557143,-5.081633,1549.1,4.2,valley,6,True
33.557143,-5.077551,1290.4,4.0,valley,6,True
33.557143,-5.073469,1834.7,4.4,valley,6,True
33.557143,-5.069388,1864.1,7.1,valley,6,True
33.557143,-5.065306,1669.1,6.2,valley,6,True
33.557143,-5.061224,1492.7,8.3,valley,6,True
33.557143,-5.057143,1361.6,7.4,valley,6,True
33.557143,-5.053061,1719.1,6.3,valley,6,True
33.557143,-5.04898,1598.5,5.9,valley,6,True
33.557143,-5.044898,1552.2,5.4,valley,6,True
33.557143,-5.040816,1785.9,4.9,valley,6,True
33.557143,-5.036735,1488.2,7.1,valley,6,True
33.557143,-5.032653,1778.8,11.8,valley,6,True
33.557143,-5.028571,1792.5,6.2,valley,6,True
33.557143,-5.02449,1594.4,4.9,valley,6,True
33.557143,-5.020408,1480.9,10.9,valley,6,True
33.557143,-5.016327,1858.8,2.9,valley,6,True
33.557143,-5.012245,1756.8,6.1,valley,6,True
33.557143,-5.008163,1589.8,5.7,valley,6,True
33.557143,-5.004082,1613.7,7.6,valley,6,True
33.557143,-5.0,1790.7,9.3,valley,6,True
33.559184,-5.2,1489.2,7.8,valley,6,True
33.559184,-5.195918,1271.9,10.2,valley,6,True
33.559184,-5.191837,1452.3,2.0,valley,6,True
33.559184,-5.187755,1401.7,5.3,valley,6,True
33.559184,-5.183673,1568.2,10.1,valley,6,True
33.559184,-5.179592,1625.2,2.3,valley,6,True
33.559184,-5.17551,1839.6,2.6,valley,6,True
33.559184,-5.171429,1346.6,8.3,valley,6,True
33.559184,-5.167347,1467.9,2.0,valley,6,True
33.559184,-5.163265,1775.6,4.9,valley,6,True
33.559184,-5.159184,1480.4,6.5,valley,6,True
33.559184,-5.155102,1946.9,4.8,valley,6,True
33.559184,-5.15102,1347.4,2.5,valley,6,True
33.559184,-5.146939,1716.6,7.7,valley,6,True
33.559184,-5.142857,1558.3,6.0,valley,6,True
33.559184,-5.138776,1379.2,6.5,valley,6,True
33.559184,-5.134694,1678.5,3.3,valley,6,True
33.559184,-5.130612,1544.3,2.4,valley,6,True
33.559184,-5.126531,1366.4,4.9,valley,6,True
33.559184,-5.122449,1583.9,7.5,valley,6,True
33.559184,-5.118367,1150.0,11.7,valley,6,True
33.559184,-5.114286,1470.6,6.2,valley,6,True
33.559184,-5.110204,1836.2,3.1,valley,6,True
33.559184,-5.106122,1714.6,11.0,valley,6,True
33.559184,-5.102041,1667.6,4.1,valley,6,True
33.559184,-5.097959,1576.2,4.6,valley,6,True
33.559184,-5.093878,1849.5,8.9,valley,6,True
33.559184,-5.089796,1410.4,4.6,valley,6,True
33.559184,-5.085714,1935.9,9.2,valley,6,True
33.559184,-5.081633,1422.7,10.2,valley,6,True
33.559184,-5.077551,1038.8,8.3,valley,6,True
33.559184,-5.073469,1549.8,9.0,valley,6,True
33.559184,-5.069388,1947.7,8.4,valley,6,True
33.559184,-5.065306,1623.0,12.0,valley,6,True
33.559184,-5.061224,1555.7,5.3,valley,6,True
33.559184,-5.057143,1649.8,10.3,valley,6,True
33.559184,-5.053061,1838.6,2.4,valley,6,True
33.559184,-5.04898,1473.6,9.4,valley,6,True
33.559184,-5.044898,1763.6,11.1,valley,6,True
33.559184,-5.040816,1810.9,8.8,valley,6,True
33.559184,-5.036735,1686.6,9.6,valley,6,True
33.559184,-5.032653,1792.3,9.3,valley,6,True
33.559184,-5.028571,1567.2,2.9,valley,6,True
33.559184,-5.02449,1589.3,11.3,valley,6,True
33.559184,-5.020408,1759.8,11.3,valley,6,True
33.559184,-5.016327,1886.3,9.1,valley,6,True
33.559184,-5.012245,1781.9,7.2,valley,6,True
33.559184,-5.008163,1686.3,9.1,valley,6,True
33.559184,-5.004082,1229.0,6.6,valley,6,True
33.559184,-5.0,1375.7,6.0,valley,6,True
33.561224,-5.2,1548.1,17.7,hills,7,True
33.561224,-5.195918,1451.6,19.9,hills,7,True
33.561224,-5.191837,1554.2,8.3,hills,7,True
33.561224,-5.187755,1745.3,10.5,hills,7,True
33.561224,-5.183673,1491.4,10.7,hills,7,True
33.561224,-5.179592,1754.2,16.5,hills,7,True
33.561224,-5.17551,1700.1,16.3,hills,7,True
33.561224,-5.171429,1738.6,17.8,hills,7,True
33.561224,-5.167347,1573.7,18.7,hills,7,True
33.561224,-5.163265,1706.3,16.3,hills,7,True
33.561224,-5.159184,2033.9,15.3,hills,7,True
33.561224,-5.155102,1694.4,5.6,hills,7,True
33.561224,-5.15102,1789.9,15.5,hills,7,True
33.561224,-5.146939,1572.3,9.5,hills,7,True
33.561224,-5.142857,1768.9,11.4,hills,7,True
33.561224,-5.138776,1713.4,9.2,hills,7,True
33.561224,-5.134694,1685.9,8.4,hills,7,True
33.561224,-5.130612,1914.4,7.6,hills,7,True
33.561224,-5.126531,1832.4,5.9,hills,7,True
33.561224,-5.122449,1848.5,5.3,hills,7,True
33.561224,-5.118367,1598.3,14.5,hills,7,True
33.561224,-5.114286,1457.5,14.9,hills,7,True
33.561224,-5.110204,1683.1,5.0,hills,7,True
33.561224,-5.106122,1883.5,7.0,hills,7,True
33.561224,-5.102041,1495.3,7.9,hills,7,True
33.561224,-5.097959,1833.7,6.9,hills,7,True
33.561224,-5.093878,1577.1,16.1,hills,7,True
33.561224,-5.089796,1609.0,11.9,hills,7,True
33.561224,-5.085714,1505.1,7.8,hills,7,True
33.561224,-5.081633,1650.4,19.5,hills,7,True
33.561224,-5.077551,1576.7,14.1,hills,7,True
33.561224,-5.073469,1259.8,13.1,hills,7,True
33.561224,-5.069388,1469.6,13.6,hills,7,True
33.561224,-5.065306,1665.6,9.7,hills,7,True
33.561224,-5.061224,1514.2,13.0,hills,7,True
33.561224,-5.057143,1576.6,11.0,hills,7,True
33.561224,-5.053061,1394.1,19.4,hills,7,True
33.561224,-5.04898,1484.3,11.8,hills,7,True
33.561224,-5.044898,1724.7,9.2,hills,7,True
33.561224,-5.040816,1789.1,14.9,hills,7,True
33.561224,-5.036735,1783.7,16.6,hills,7,True
33.561224,-5.032653,1270.7,8.8,hills,7,True
33.561224,-5.028571,1445.5,5.8,hills,7,True
33.561224,-5.02449,1695.4,7.2,hills,7,True
33.561224,-5.020408,1580.3,14.1,hills,7,True
33.561224,-5.016327,1541.7,18.8,hills,7,True
33.561224,-5.012245,1229.5,13.7,hills,7,True
33.561224,-5.008163,1245.9,7.2,hills,7,True
33.561224,-5.004082,1406.1,11.3,hills,7,True
33.561224,-5.0,2062.3,7.0,hills,7,True
33.563265,-5.2,1644.5,7.8,hills,7,True
33.563265,-5.195918,1459.7,13.3,hills,7,True
